"","playerID","age_season","total_games","prev_year_games"
"2670","longoev01",30,160,160
"2671","longoev01",31,156,160
"2672","longoev01",32,125,156
"2673","longoev01",33,129,125
"2674","longoev01",35,81,129
"2675","longoev01",36,89,81
"2676","longoev01",37,74,89
"2677","longsh01",23,42,NA
"2678","longsh01",25,34,42
"2679","lopesch01",29,4,NA
"2680","lopesti01",25,41,NA
"2681","lopesti01",27,7,41
"2682","lopezal03",25,14,NA
"2683","lopezal03",26,56,14
"2684","lopezal03",27,1,56
"2685","lopezir01",28,5,NA
"2686","lopezja03",28,7,NA
"2687","lopezni01",24,103,NA
"2688","lopezni01",26,151,103
"2689","lopezni01",27,140,151
"2690","lopezni01",28,91,140
"2691","lopezot01",22,1,NA
"2692","lopezot01",23,8,1
"2693","lopezra02",28,8,NA
"2694","lopezra02",29,24,8
"2695","lopezra02",30,37,24
"2696","lorenmi01",23,3,NA
"2697","lorenmi01",26,9,3
"2698","lorenmi01",27,27,9
"2699","loughda01",29,84,NA
"2700","loughda01",30,30,84
"2701","lowebr01",23,43,NA
"2702","lowebr01",24,82,43
"2703","lowebr01",26,149,82
"2704","lowebr01",27,65,149
"2705","lowebr01",28,109,65
"2706","lowejo01",23,2,NA
"2707","lowejo01",24,52,2
"2708","lowejo01",25,135,52
"2709","lowena01",23,50,NA
"2710","lowena01",25,157,50
"2711","lowena01",26,157,157
"2712","lowena01",27,161,157
"2713","lowrije01",31,69,NA
"2714","lowrije01",32,87,69
"2715","lowrije01",33,153,87
"2716","lowrije01",34,157,153
"2717","lowrije01",35,9,157
"2718","lowrije01",37,139,9
"2719","lowrije01",38,50,139
"2720","luciama01",21,14,NA
"2721","lucrojo01",29,103,NA
"2722","lucrojo01",30,142,103
"2723","lucrojo01",31,123,142
"2724","lucrojo01",32,126,123
"2725","lucrojo01",33,101,126
"2726","lucrojo01",35,7,101
"2727","lugoda01",23,27,NA
"2728","lugoda01",24,77,27
"2729","lukesna01",28,29,NA
"2730","luplojo01",23,27,NA
"2731","luplojo01",24,37,27
"2732","luplojo01",25,85,37
"2733","luplojo01",27,60,85
"2734","luplojo01",28,83,60
"2735","luplojo01",29,37,83
"2736","luxga01",21,23,NA
"2737","luxga01",23,102,23
"2738","luxga01",24,129,102
"2739","machadi01",23,24,NA
"2740","machadi01",24,8,24
"2741","machadi01",25,73,8
"2742","machadi01",26,67,73
"2743","machadi01",30,5,67
"2744","machama01",22,162,NA
"2745","machama01",23,157,162
"2746","machama01",24,156,157
"2747","machama01",25,162,156
"2748","machama01",26,156,162
"2749","machama01",28,153,156
"2750","machama01",29,150,153
"2751","machama01",30,138,150
"2752","machivi01",27,15,NA
"2753","machivi01",28,73,15
"2754","mackida01",27,22,NA
"2755","madribl01",26,39,NA
"2756","madribl01",27,11,39
"2757","madrini01",24,54,NA
"2758","madrini01",25,59,54
"2759","madrini01",26,92,59
"2760","maggidr01",34,3,NA
"2761","mahtomi01",25,41,NA
"2762","mahtomi01",26,65,41
"2763","mahtomi01",27,109,65
"2764","mahtomi01",28,67,109
"2765","mahtomi01",29,9,67
"2766","mailelu01",24,15,NA
"2767","mailelu01",25,42,15
"2768","mailelu01",26,46,42
"2769","mailelu01",27,68,46
"2770","mailelu01",28,42,68
"2771","mailelu01",30,14,42
"2772","mailelu01",31,76,14
"2773","mailelu01",32,70,76
"2774","maldoma01",28,79,NA
"2775","maldoma01",29,76,79
"2776","maldoma01",30,138,76
"2777","maldoma01",31,119,138
"2778","maldoma01",32,105,119
"2779","maldoma01",34,125,105
"2780","maldoma01",35,113,125
"2781","maldoma01",36,115,113
"2782","mancitr01",24,5,NA
"2783","mancitr01",25,147,5
"2784","mancitr01",26,156,147
"2785","mancitr01",27,154,156
"2786","mancitr01",29,147,154
"2787","mancitr01",30,143,147
"2788","mancitr01",31,79,143
"2789","marcatu01",21,25,NA
"2790","marcatu01",22,49,25
"2791","marcatu01",23,75,49
"2792","marchra01",22,20,NA
"2793","margoma01",21,10,NA
"2794","margoma01",22,126,10
"2795","margoma01",23,141,126
"2796","margoma01",24,151,141
"2797","margoma01",26,125,151
"2798","margoma01",27,89,125
"2799","margoma01",28,99,89
"2800","marisja01",24,133,NA
"2801","marisja01",25,118,133
"2802","marisja01",26,106,118
"2803","marisja01",27,103,106
"2804","marisja01",28,120,103
"2805","marisja01",30,99,120
"2806","marisja01",31,31,99
"2807","marisja01",32,46,31
"2808","marjami01",27,5,NA
"2809","marjami01",28,10,5
"2810","markani01",31,156,NA
"2811","markani01",32,158,156
"2812","markani01",33,160,158
"2813","markani01",34,162,160
"2814","markani01",35,116,162
"2815","marloca01",26,34,NA
"2816","marmojo01",28,41,NA
"2817","marrech01",28,15,NA
"2818","marrede01",24,25,NA
"2819","marrede01",25,13,25
"2820","marrede01",26,71,13
"2821","marrede01",27,49,71
"2822","marrede01",28,5,49
"2823","marrede01",30,10,5
"2824","marrede01",31,5,10
"2825","marshbr02",23,70,NA
"2826","marshbr02",24,134,70
"2827","marshbr02",25,133,134
"2828","marteal01",26,5,NA
"2829","marteje01",24,33,NA
"2830","marteje01",25,88,33
"2831","marteje01",26,45,88
"2832","marteje01",27,90,45
"2833","marteke01",21,57,NA
"2834","marteke01",22,119,57
"2835","marteke01",23,73,119
"2836","marteke01",24,153,73
"2837","marteke01",25,144,153
"2838","marteke01",27,90,144
"2839","marteke01",28,137,90
"2840","marteke01",29,150,137
"2841","martelu02",27,4,NA
"2842","marteno01",21,35,NA
"2843","martest01",26,153,NA
"2844","martest01",27,129,153
"2845","martest01",28,77,129
"2846","martest01",29,145,77
"2847","martest01",30,132,145
"2848","martest01",32,120,132
"2849","martest01",33,118,120
"2850","martest01",34,86,118
"2851","martija03",23,20,NA
"2852","martija03",25,58,20
"2853","martijd02",27,158,NA
"2854","martijd02",28,120,158
"2855","martijd02",29,119,120
"2856","martijd02",30,150,119
"2857","martijd02",31,146,150
"2858","martijd02",33,148,146
"2859","martijd02",34,139,148
"2860","martijd02",35,113,139
"2861","martijo08",27,12,NA
"2862","martijo08",28,106,12
"2863","martijo08",29,152,106
"2864","martijo08",30,128,152
"2865","martijp01",27,17,NA
"2866","martile01",27,95,NA
"2867","martile01",28,143,95
"2868","martile01",29,48,143
"2869","martile01",30,84,48
"2870","martile01",31,65,84
"2871","martimi02",32,16,NA
"2872","martimi02",33,63,16
"2873","martimi02",34,26,63
"2874","martini02",28,55,NA
"2875","martini02",29,31,55
"2876","martini02",31,25,31
"2877","martini02",33,29,25
"2878","martiri01",24,120,NA
"2879","martiri01",26,37,120
"2880","martiri01",27,13,37
"2881","martiru01",32,129,NA
"2882","martiru01",33,137,129
"2883","martiru01",34,91,137
"2884","martiru01",35,90,91
"2885","martiru01",36,79,90
"2886","martivi01",36,120,NA
"2887","martivi01",37,154,120
"2888","martivi01",38,107,154
"2889","martivi01",39,133,107
"2890","massemi02",24,52,NA
"2891","massemi02",25,129,52
"2892","mastrda01",30,7,NA
"2893","mastrmi01",26,8,NA
"2894","mastrmi01",27,59,8
"2895","mateojo01",26,89,NA
"2896","mateojo01",27,150,89
"2897","mateojo01",28,116,150
"2898","mathije01",32,32,NA
"2899","mathije01",33,41,32
"2900","mathije01",34,60,41
"2901","mathije01",35,68,60
"2902","mathije01",36,84,68
"2903","mathije01",38,3,84
"2904","mathima01",27,30,NA
"2905","mathima01",28,27,30
"2906","mathiwy01",27,22,NA
"2907","matijjj01",26,32,NA
"2908","matonni01",24,51,NA
"2909","matonni01",25,32,51
"2910","matonni01",26,93,32
"2911","matoslu02",21,76,NA
"2912","matzst01",26,4,NA
"2913","matzst01",28,3,4
"2914","mauerjo01",32,158,NA
"2915","mauerjo01",33,134,158
"2916","mauerjo01",34,141,134
"2917","mauerjo01",35,127,141
"2918","mauriro01",22,26,NA
"2919","maxwebr01",25,33,NA
"2920","maxwebr01",26,76,33
"2921","maxwebr01",27,18,76
"2922","maxweju01",31,100,NA
"2923","maybejo02",31,59,NA
"2924","maybica01",28,141,NA
"2925","maybica01",29,94,141
"2926","maybica01",30,114,94
"2927","maybica01",31,129,114
"2928","maybica01",32,82,129
"2929","maybica01",34,9,82
"2930","mayfija01",28,26,NA
"2931","mayfija01",30,85,26
"2932","mayfija01",31,22,85
"2933","mayja02",25,15,NA
"2934","mazarno01",21,145,NA
"2935","mazarno01",22,148,145
"2936","mazarno01",23,128,148
"2937","mazarno01",24,116,128
"2938","mazarno01",26,50,116
"2939","mazarno01",27,55,50
"2940","mazeipa01",27,37,NA
"2941","mazeipa01",28,24,37
"2942","mcbrima02",30,20,NA
"2943","mcbrima02",31,20,20
"2944","mcbrory01",27,23,NA
"2945","mcbrory01",29,7,23
"2946","mccanbr01",31,135,NA
"2947","mccanbr01",32,130,135
"2948","mccanbr01",33,97,130
"2949","mccanbr01",34,63,97
"2950","mccanbr01",35,85,63
"2951","mccanja02",25,114,NA
"2952","mccanja02",26,105,114
"2953","mccanja02",27,106,105
"2954","mccanja02",28,118,106
"2955","mccanja02",29,118,118
"2956","mccanja02",31,121,118
"2957","mccanja02",32,61,121
"2958","mccanja02",33,68,61
"2959","mccarja02",23,24,NA
"2960","mccarja02",24,99,24
"2961","mccarja02",25,99,99
"2962","mccorch01",26,108,NA
"2963","mccorch01",27,119,108
"2964","mccorch01",28,115,119
"2965","mccoyma01",28,6,NA
"2966","mccutan01",28,157,NA
"2967","mccutan01",29,153,157
"2968","mccutan01",30,156,153
"2969","mccutan01",31,155,156
"2970","mccutan01",32,59,155
"2971","mccutan01",34,144,59
"2972","mccutan01",35,134,144
"2973","mccutan01",36,112,134
"2974","mcdonmi01",27,4,NA
"2975","mcgehca01",32,109,NA
"2976","mcgehca01",33,30,109
"2977","mcguire01",23,14,NA
"2978","mcguire01",24,30,14
"2979","mcguire01",26,78,30
"2980","mcguire01",27,88,78
"2981","mcguire01",28,72,88
"2982","mckenmi01",30,58,NA
"2983","mckenmi01",31,3,58
"2984","mckenry01",24,90,NA
"2985","mckenry01",25,102,90
"2986","mckenry01",26,87,102
"2987","mckinbi01",23,38,NA
"2988","mckinbi01",24,84,38
"2989","mckinbi01",26,116,84
"2990","mckinbi01",27,23,116
"2991","mckinbi01",28,48,23
"2992","mckinza01",26,60,NA
"2993","mckinza01",27,57,60
"2994","mckinza01",28,147,57
"2995","mclaima01",23,89,NA
"2996","mcmahry01",22,17,NA
"2997","mcmahry01",23,91,17
"2998","mcmahry01",24,141,91
"2999","mcmahry01",26,151,141
"3000","mcmahry01",27,153,151
"3001","mcmahry01",28,152,153
"3002","mcneije01",26,63,NA
"3003","mcneije01",27,133,63
"3004","mcneije01",29,120,133
"3005","mcneije01",30,148,120
"3006","mcneije01",31,156,148
"3007","meadcu01",22,24,NA
"3008","meadoau01",23,59,NA
"3009","meadoau01",24,138,59
"3010","meadoau01",26,142,138
"3011","meadoau01",27,36,142
"3012","meadoau01",28,6,36
"3013","meadopa01",23,37,NA
"3014","mecklwa01",23,20,NA
"3015","mejiaal01",26,29,NA
"3016","mejiaer01",24,9,NA
"3017","mejiafr01",21,11,NA
"3018","mejiafr01",22,21,11
"3019","mejiafr01",23,79,21
"3020","mejiafr01",25,82,79
"3021","mejiafr01",26,93,82
"3022","mejiafr01",27,50,93
"3023","mejiase01",28,14,NA
"3024","melenmj01",23,129,NA
"3025","melenmj01",24,148,129
"3026","mendida01",25,16,NA
"3027","mendida01",27,70,16
"3028","mendida01",28,31,70
"3029","mendida01",29,31,31
"3030","menesjo01",30,56,NA
"3031","menesjo01",31,154,56
"3032","mercaos01",24,115,NA
"3033","mercaos01",26,72,115
"3034","mercaos01",27,55,72
"3035","mercaos01",28,20,55
"3036","mercejo03",28,116,NA
"3037","mercejo03",29,149,116
"3038","mercejo03",30,145,149
"3039","mercejo03",31,117,145
"3040","mercejo03",32,74,117
"3041","mercejo03",34,46,74
"3042","merceye01",28,67,NA
"3043","merceye01",29,31,67
"3044","merriwh01",27,81,NA
"3045","merriwh01",28,145,81
"3046","merriwh01",29,158,145
"3047","merriwh01",30,162,158
"3048","merriwh01",32,162,162
"3049","merriwh01",33,138,162
"3050","merriwh01",34,145,138
"3051","mervima01",25,27,NA
"3052","mesorde01",27,23,NA
"3053","mesorde01",28,16,23
"3054","mesorde01",29,56,16
"3055","mesorde01",30,84,56
"3056","meyerja02",25,49,NA
"3057","meyerja02",26,52,49
"3058","meyerja02",27,112,52
"3059","middlwi01",26,83,NA
"3060","middlwi01",27,10,83
"3061","middlwi01",28,22,10
"3062","milladr01",25,11,NA
"3063","millebr02",25,144,NA
"3064","millebr02",26,152,144
"3065","millebr02",27,110,152
"3066","millebr02",28,75,110
"3067","millebr02",29,79,75
"3068","millebr02",31,140,79
"3069","millebr02",32,81,140
"3070","millebr02",33,26,81
"3071","millebr03",25,5,NA
"3072","milleia01",27,12,NA
"3073","millemi01",26,1,NA
"3074","milleow01",24,60,NA
"3075","milleow01",25,130,60
"3076","milleow01",26,90,130
"3077","miranjo01",24,125,NA
"3078","miranjo01",25,40,125
"3079","mitchca01",23,69,NA
"3080","mitchca01",24,2,69
"3081","mitchga01",23,28,NA
"3082","mitchga01",24,19,28
"3083","molinya01",32,136,NA
"3084","molinya01",33,147,136
"3085","molinya01",34,136,147
"3086","molinya01",35,123,136
"3087","molinya01",36,113,123
"3088","molinya01",38,121,113
"3089","molinya01",39,76,121
"3090","monasan01",26,92,NA
"3091","moncayo01",21,8,NA
"3092","moncayo01",22,54,8
"3093","moncayo01",23,149,54
"3094","moncayo01",24,132,149
"3095","moncayo01",26,144,132
"3096","moncayo01",27,104,144
"3097","moncayo01",28,92,104
"3098","moncrca01",28,28,NA
"3099","mondera02",20,47,NA
"3100","mondera02",21,25,47
"3101","mondera02",22,75,25
"3102","mondera02",23,102,75
"3103","mondera02",25,35,102
"3104","mondera02",26,15,35
"3105","mondona01",27,1,NA
"3106","moneljo01",29,27,NA
"3107","moniami01",23,21,NA
"3108","moniami01",24,37,21
"3109","moniami01",25,85,37
"3110","monteco01",26,18,NA
"3111","monteel01",23,53,NA
"3112","monteel01",24,85,53
"3113","monteje01",25,38,NA
"3114","montemi01",31,113,NA
"3115","montemi01",32,85,113
"3116","montemi01",33,75,85
"3117","montemi01",34,4,75
"3118","mooread01",31,1,NA
"3119","mooread01",32,9,1
"3120","mooread01",34,8,9
"3121","mooredy01",26,112,NA
"3122","mooredy01",28,126,112
"3123","mooredy01",29,104,126
"3124","mooredy01",30,67,104
"3125","moorety01",28,96,NA
"3126","moorety01",30,104,96
"3127","moralke01",32,158,NA
"3128","moralke01",33,154,158
"3129","moralke01",34,150,154
"3130","moralke01",35,129,150
"3131","moralke01",36,52,129
"3132","moranco01",23,9,NA
"3133","moranco01",24,7,9
"3134","moranco01",25,144,7
"3135","moranco01",26,149,144
"3136","moranco01",28,99,149
"3137","moranco01",29,42,99
"3138","morelbr01",28,3,NA
"3139","morelch01",23,113,NA
"3140","morelch01",24,107,113
"3141","morelmi01",29,132,NA
"3142","morelmi01",30,147,132
"3143","morelmi01",31,148,147
"3144","morelmi01",32,124,148
"3145","morelmi01",33,91,124
"3146","morelmi01",35,80,91
"3147","morenga01",22,25,NA
"3148","morenga01",23,111,25
"3149","morneju01",34,49,NA
"3150","morneju01",35,58,49
"3151","morofma01",23,2,NA
"3152","morofma01",24,56,2
"3153","morofma01",25,26,56
"3154","morofma01",26,20,26
"3155","morofma01",28,6,20
"3156","morrilo01",27,146,NA
"3157","morrilo01",28,107,146
"3158","morrilo01",29,149,107
"3159","morrilo01",30,95,149
"3160","morrilo01",31,29,95
"3161","morsemi01",33,98,NA
"3162","morsemi01",34,6,98
"3163","morsemi01",35,24,6
"3164","mossbr01",31,145,NA
"3165","mossbr01",32,128,145
"3166","mossbr01",33,118,128
"3167","motteta01",26,32,NA
"3168","motteta01",27,92,32
"3169","motteta01",28,15,92
"3170","motteta01",31,16,15
"3171","motteta01",32,2,16
"3172","motteta01",33,29,2
"3173","mountry01",24,144,NA
"3174","mountry01",25,145,144
"3175","mountry01",26,115,145
"3176","moustmi01",26,147,NA
"3177","moustmi01",27,27,147
"3178","moustmi01",28,148,27
"3179","moustmi01",29,152,148
"3180","moustmi01",30,143,152
"3181","moustmi01",32,62,143
"3182","moustmi01",33,78,62
"3183","moustmi01",34,112,78
"3184","moyast01",23,9,NA
"3185","moyast01",24,31,9
"3186","mullice01",23,45,NA
"3187","mullice01",24,22,45
"3188","mullice01",26,159,22
"3189","mullice01",27,156,159
"3190","mullice01",28,116,156
"3191","muncyma01",24,45,NA
"3192","muncyma01",25,51,45
"3193","muncyma01",27,137,51
"3194","muncyma01",28,141,137
"3195","muncyma01",30,144,141
"3196","muncyma01",31,136,144
"3197","muncyma01",32,135,136
"3198","munoda01",26,17,NA
"3199","munozya01",23,108,NA
"3200","munozya01",24,88,108
"3201","munozya01",26,5,88
"3202","munozya01",27,29,5
"3203","murphda07",33,131,NA
"3204","murphda08",30,130,NA
"3205","murphda08",31,142,130
"3206","murphda08",32,144,142
"3207","murphda08",33,91,144
"3208","murphda08",34,132,91
"3209","murphjr01",24,67,NA
"3210","murphjr01",25,26,67
"3211","murphjr01",26,5,26
"3212","murphjr01",27,87,5
"3213","murphjr01",28,24,87
"3214","murphse01",24,20,NA
"3215","murphse01",26,119,20
"3216","murphse01",27,148,119
"3217","murphse01",28,108,148
"3218","murphto04",24,11,NA
"3219","murphto04",25,21,11
"3220","murphto04",26,12,21
"3221","murphto04",27,37,12
"3222","murphto04",28,72,37
"3223","murphto04",30,97,72
"3224","murphto04",31,14,97
"3225","murphto04",32,47,14
"3226","musgrjo01",26,12,NA
"3227","musgrjo01",28,4,12
"3228","muzzisi01",23,9,NA
"3229","myersda01",27,22,NA
"3230","myerswi01",24,60,NA
"3231","myerswi01",25,157,60
"3232","myerswi01",26,155,157
"3233","myerswi01",27,83,155
"3234","myerswi01",28,155,83
"3235","myerswi01",30,146,155
"3236","myerswi01",31,73,146
"3237","myerswi01",32,37,73
"3238","napolmi01",33,133,NA
"3239","napolmi01",34,150,133
"3240","napolmi01",35,124,150
"3241","naquity01",25,116,NA
"3242","naquity01",26,19,116
"3243","naquity01",27,61,19
"3244","naquity01",28,89,61
"3245","naquity01",30,127,89
"3246","naquity01",31,105,127
"3247","naquity01",32,5,105
"3248","narvaom01",24,34,NA
"3249","narvaom01",25,90,34
"3250","narvaom01",26,97,90
"3251","narvaom01",27,132,97
"3252","narvaom01",29,123,132
"3253","narvaom01",30,84,123
"3254","narvaom01",31,49,84
"3255","navada01",32,60,NA
"3256","navada01",33,54,60
"3257","navada01",34,80,54
"3258","navardi01",31,54,NA
"3259","navardi01",32,101,54
"3260","navaref01",29,54,NA
"3261","navaref01",31,23,54
"3262","navaref01",32,4,23
"3263","navarre01",25,10,NA
"3264","naylobo01",22,5,NA
"3265","naylobo01",23,67,5
"3266","naylojo01",22,94,NA
"3267","naylojo01",24,69,94
"3268","naylojo01",25,122,69
"3269","naylojo01",26,121,122
"3270","negrokr01",29,43,NA
"3271","negrokr01",31,14,43
"3272","negrokr01",32,20,14
"3273","negrokr01",33,40,20
"3274","netoza01",22,84,NA
"3275","neusesh01",24,25,NA
"3276","neusesh01",26,33,25
"3277","neusesh01",27,86,33
"3278","nevinty01",24,6,NA
"3279","nevinty01",25,58,6
"3280","nevinty01",26,41,58
"3281","newmake01",24,31,NA
"3282","newmake01",25,130,31
"3283","newmake01",27,148,130
"3284","newmake01",28,78,148
"3285","newmake01",29,74,78
"3286","ngoepgi01",27,28,NA
"3287","ngoepgi01",28,13,28
"3288","nichobr01",27,15,NA
"3289","nichobr01",28,20,15
"3290","nidoto01",23,5,NA
"3291","nidoto01",24,34,5
"3292","nidoto01",25,50,34
"3293","nidoto01",27,58,50
"3294","nidoto01",28,98,58
"3295","nidoto01",29,22,98
"3296","nieuwki01",27,74,NA
"3297","nieuwki01",28,125,74
"3298","nieuwki01",29,16,125
"3299","nievewi01",37,6,NA
"3300","nimmobr01",23,32,NA
"3301","nimmobr01",24,69,32
"3302","nimmobr01",25,140,69
"3303","nimmobr01",26,69,140
"3304","nimmobr01",28,92,69
"3305","nimmobr01",29,151,92
"3306","nimmobr01",30,152,151
"3307","nodary01",27,128,NA
"3308","noelri01",26,15,NA
"3309","nogowjo01",28,49,NA
"3310","nolaau01",29,79,NA
"3311","nolaau01",31,56,79
"3312","nolaau01",32,110,56
"3313","nolaau01",33,52,110
"3314","nollja01",25,8,NA
"3315","noonani01",26,14,NA
"3316","noonani01",27,7,14
"3317","nootbla01",23,58,NA
"3318","nootbla01",24,108,58
"3319","nootbla01",25,117,108
"3320","norride01",26,147,NA
"3321","norride01",27,125,147
"3322","norride01",28,53,125
"3323","nottija01",23,9,NA
"3324","nottija01",24,9,9
"3325","nottija01",26,15,9
"3326","nunezdo01",24,16,NA
"3327","nunezdo01",26,81,16
"3328","nunezdo01",27,14,81
"3329","nunezed02",28,72,NA
"3330","nunezed02",29,141,72
"3331","nunezed02",30,114,141
"3332","nunezed02",31,127,114
"3333","nunezed02",32,59,127
"3334","nunezre01",22,9,NA
"3335","nunezre01",23,8,9
"3336","nunezre01",24,73,8
"3337","nunezre01",25,151,73
"3338","nunezre01",27,14,151
"3339","obriepe04",24,8,NA
"3340","obriepe04",25,28,8
"3341","obriepe04",27,22,28
"3342","obriepe04",28,14,22
"3343","odomjo01",29,2,NA
"3344","odorro01",21,120,NA
"3345","odorro01",22,150,120
"3346","odorro01",23,162,150
"3347","odorro01",24,129,162
"3348","odorro01",25,145,129
"3349","odorro01",27,102,145
"3350","odorro01",28,135,102
"3351","odorro01",29,59,135
"3352","ogradbr01",27,28,NA
"3353","ogradbr01",29,32,28
"3354","ohearry01",24,44,NA
"3355","ohearry01",25,105,44
"3356","ohearry01",27,84,105
"3357","ohearry01",28,67,84
"3358","ohearry01",29,112,67
"3359","ohlmami01",26,7,NA
"3360","ohopplo01",22,5,NA
"3361","ohopplo01",23,51,5
"3362","ohtansh01",23,94,NA
"3363","ohtansh01",24,106,94
"3364","ohtansh01",26,132,106
"3365","ohtansh01",27,157,132
"3366","ohtansh01",28,112,157
"3367","okeefbr01",28,2,NA
"3368","okeefbr01",29,8,2
"3369","okeych01",27,7,NA
"3370","okeych01",28,2,7
"3371","olivaed02",25,39,NA
"3372","olivaed02",26,53,39
"3373","olivaed02",27,107,53
"3374","olivaja01",25,20,NA
"3375","olivehe01",30,24,NA
"3376","olivehe01",31,6,24
"3377","olsonma02",22,11,NA
"3378","olsonma02",23,59,11
"3379","olsonma02",24,162,59
"3380","olsonma02",25,127,162
"3381","olsonma02",27,156,127
"3382","olsonma02",28,162,156
"3383","olsonma02",29,162,162
"3384","oltmi01",26,30,NA
"3385","omallsh01",27,24,NA
"3386","omallsh01",28,89,24
"3387","oneilty01",23,61,NA
"3388","oneilty01",24,60,61
"3389","oneilty01",26,138,60
"3390","oneilty01",27,96,138
"3391","oneilty01",28,72,96
"3392","orfna01",28,15,NA
"3393","orlanpa01",29,86,NA
"3394","orlanpa01",30,128,86
"3395","orlanpa01",31,39,128
"3396","orlanpa01",32,25,39
"3397","orneljo01",23,8,NA
"3398","ortegra01",25,66,NA
"3399","ortegra01",27,41,66
"3400","ortegra01",28,34,41
"3401","ortegra01",30,103,34
"3402","ortegra01",31,118,103
"3403","ortegra01",32,47,118
"3404","ortizda01",39,146,NA
"3405","ortizda01",40,151,146
"3406","ortizda02",27,9,NA
"3407","ortizjo06",24,15,NA
"3408","osunajo01",24,104,NA
"3409","osunajo01",25,51,104
"3410","osunajo01",26,93,51
"3411","outmaja01",25,4,NA
"3412","outmaja01",26,151,4
"3413","owenhu01",27,3,NA
"3414","owingch01",23,147,NA
"3415","owingch01",24,119,147
"3416","owingch01",25,97,119
"3417","owingch01",26,106,97
"3418","owingch01",27,65,106
"3419","owingch01",29,21,65
"3420","owingch01",30,25,21
"3421","owingch01",31,9,25
"3422","ozunama01",24,123,NA
"3423","ozunama01",25,148,123
"3424","ozunama01",26,159,148
"3425","ozunama01",27,148,159
"3426","ozunama01",28,130,148
"3427","ozunama01",30,48,130
"3428","ozunama01",31,124,48
"3429","ozunama01",32,144,124
"3430","pachecr01",22,22,NA
"3431","pachecr01",23,91,22
"3432","pachecr01",24,48,91
"3433","pachejo01",29,29,NA
"3434","pachejo01",30,31,29
"3435","padloke01",24,10,NA
"3436","padloke01",25,13,10
"3437","padloke01",26,3,13
"3438","paganan01",33,133,NA
"3439","paganan01",34,129,133
"3440","palacje01",25,28,NA
"3441","palacjo01",25,13,NA
"3442","palacjo01",26,29,13
"3443","palacjo01",27,91,29
"3444","palacri01",25,54,NA
"3445","palacri01",26,32,54
"3446","palkada01",26,124,NA
"3447","palkada01",27,30,124
"3448","panikjo01",24,100,NA
"3449","panikjo01",25,127,100
"3450","panikjo01",26,138,127
"3451","panikjo01",27,102,138
"3452","panikjo01",28,142,102
"3453","panikjo01",30,95,142
"3454","papiemi01",26,39,NA
"3455","paredis01",22,23,NA
"3456","paredis01",23,111,23
"3457","paredis01",24,143,111
"3458","paredji01",26,104,NA
"3459","paredji01",27,83,104
"3460","parisky01",21,15,NA
"3461","parkby01",29,62,NA
"3462","parkeja03",26,21,NA
"3463","parkeja03",27,63,21
"3464","parkeja03",28,51,63
"3465","parkeja03",30,5,51
"3466","parkeky01",25,46,NA
"3467","parkho01",25,45,NA
"3468","parkho01",26,23,45
"3469","parmech01",27,32,NA
"3470","parmech01",28,6,32
"3471","parmlia01",27,3,NA
"3472","parrage01",28,155,NA
"3473","parrage01",29,102,155
"3474","parrage01",30,115,102
"3475","parrage01",31,142,115
"3476","parrage01",32,118,142
"3477","parrage01",34,53,118
"3478","parrian01",29,17,NA
"3479","pasquvi01",24,72,NA
"3480","pasquvi01",25,61,72
"3481","pattejo03",24,10,NA
"3482","paulsbe01",27,116,NA
"3483","paulsbe01",28,39,116
"3484","paynety01",28,1,NA
"3485","paytoma01",29,24,NA
"3486","paytoma01",30,8,24
"3487","pearcst01",32,92,NA
"3488","pearcst01",33,85,92
"3489","pearcst01",34,92,85
"3490","pearcst01",35,76,92
"3491","pearcst01",36,29,76
"3492","pederjo01",23,151,NA
"3493","pederjo01",24,137,151
"3494","pederjo01",25,102,137
"3495","pederjo01",26,148,102
"3496","pederjo01",27,149,148
"3497","pederjo01",29,137,149
"3498","pederjo01",30,134,137
"3499","pederjo01",31,121,134
"3500","pedrodu01",31,93,NA
"3501","pedrodu01",32,154,93
"3502","pedrodu01",33,105,154
"3503","pedrodu01",34,3,105
"3504","pedrodu01",35,6,3
"3505","pegueca01",28,34,NA
"3506","pegueli01",21,1,NA
"3507","pegueli01",22,59,1
"3508","penabr01",33,108,NA
"3509","penabr01",34,9,108
"3510","penafr01",25,8,NA
"3511","penafr01",26,14,8
"3512","penafr01",27,5,14
"3513","penafr01",28,58,5
"3514","penaje02",24,136,NA
"3515","penaje02",25,150,136
"3516","penara02",30,30,NA
"3517","pencehu01",32,52,NA
"3518","pencehu01",33,106,52
"3519","pencehu01",34,134,106
"3520","pencehu01",35,97,134
"3521","pencehu01",36,83,97
"3522","pennicl01",31,105,NA
"3523","pennicl01",32,74,105
"3524","pennicl01",33,87,74
"3525","pennicl01",34,15,87
"3526","peralda01",27,149,NA
"3527","peralda01",28,48,149
"3528","peralda01",29,140,48
"3529","peralda01",30,146,140
"3530","peralda01",31,99,146
"3531","peralda01",33,149,99
"3532","peralda01",34,134,149
"3533","peralda01",35,133,134
"3534","peraljh01",33,155,NA
"3535","peraljh01",34,82,155
"3536","peraljh01",35,21,82
"3537","perazjo01",21,7,NA
"3538","perazjo01",22,72,7
"3539","perazjo01",23,143,72
"3540","perazjo01",24,157,143
"3541","perazjo01",25,139,157
"3542","perazjo01",27,64,139
"3543","perazos02",22,18,NA
"3544","perazos02",23,52,18
